ingredient,calories,carbs,fiber,sugar,protein,total fat,trans fats,saturated fats,sodium,cholesterol,CO2 Emission
1 pound veal bones,526,0.0,0.0,0.0,49.895160700000005,31.751465900000003,0.0,13.6077711,657.7089365,145.14955840000002,G
"1 tablespoon unsalted butter, room temperature",101,0.0085199999999999,0.0,0.0085199999999999,0.1206999999999999,11.516199999999998,0.0,7.170999999999999,1.5619999999999998,30.53,C
2 tablespoons grated Parmesan,72,0.5985426562500001,0.0,0.020447109375,6.6546046875,4.6470703125,0.0,2.7510656250000003,219.34171875,12.640031250000002,C
1 pound halved sugar snap peas,190,34.246223935,11.793401620000004,18.1436948,12.70058636,0.9071847400000002,0.0,0.1769010243,18.1436948,0.0,A
1 cup grated Fontina cheese,513,2.0460000000000003,0.0,2.0460000000000003,33.792,41.05200000000001,0.0,25.344,1056.0,153.12,E
1 ice cube mold; 1 cocktail pick,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4 ounces silken tofu,88,3.2318456362500005,1.0205828325,0.6803885550000001,10.251187562,4.72870045725,0.0,0.8992468735250001,13.6077711,0.0,C
"1 cup plus 2 tablespoons unsalted butter , room temperature",1831,0.15324,0.0,0.15324,2.1709,207.1294,0.0,128.977,28.094,549.11,E
1 medium white onion,44,10.274,1.87,4.664000000000001,1.2100000000000002,0.11,0.0,0.0462,4.4,0.0,A
"1 1/4 cups heavy whipping cream, divided",1011,8.449,0.0,8.687,8.449,107.3975,3.689,68.425,80.325,336.175,E
Equipment: pie weights or dried beans,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1 tablespoon mustard oil ,123,0.0,0.0,0.0,0.0,14.000000000000002,0.0,1.624,0.0,0.0,A
1 teaspoon Dijon-style mustard,3,0.2915,0.2,0.046,0.187,0.167,0.00045,0.0107,55.0,0.0,A+
2 large lemongrass stalks,49,12.65,0.0,0.0,0.91,0.245,0.0,0.0595,3.0,0.0,A+
6 tablespoons finely chopped peeled fresh ginger,28,6.408,0.72,0.612,0.6552,0.27,0.0,0.07308,4.68,0.0,A+
175g almonds or ground almonds ,1013,37.8,21.875,7.612499999999999,37.1,87.325,0.02625,6.6499999999999995,1.75,0.0,A+
"8 garlic cloves, finely grated",35,7.944,0.504,0.24,1.5264,0.12,0.0,0.0213599999999999,4.08,0.0,A+
"1 1/2 cups sharp Cheddar, grated",172,0.8946,0.0,0.1134,10.164,14.195999999999998,0.4955999999999999,8.148,270.48,41.58,D
2 cups brown basmati rice,1357,281.94,13.32,2.442,27.898000000000003,11.840000000000002,0.0037,2.1867,18.5,0.0,B
2 large tea bags for iced tea,0,0.0370000000018766,0.0,0.0,0.0,0.0,0.0,0.0002466666666791,0.3700000000187668,0.0,A+
"2 lb green beans, stem ends trimmed",281,63.23077637800001,24.493987980000004,29.574222524000003,16.601480742000003,1.9958064280000003,0.0,0.4535923700000001,54.4310844,0.0,C
1 1/2 cups hardwood chips,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"8 ounces yellow wax beans, trimmed",70,16.1705679905,7.71107029,7.416235249500001,4.127690567000001,0.272155422,0.0,0.0589670081,13.6077711,0.0,A
"4 ounces slab bacon, cut into 1/3"" dice",445,0.0,0.0,0.39689332375,15.5355386725,42.0706923175,0.166695195975,14.288159655,851.619674675,74.84274105000001,D
1/4 cup nonfat dry milk powder,158,12.288,0.0,12.288,8.416,8.544,0.0,5.344,118.72,31.04,F
1/4 cup minced celery,3,0.7499250000000001,0.404,0.33835,0.174225,0.042925,0.0,0.010605,20.2,0.0,A+
2 tablespoons minced lemongrass**,9,2.4288000000000003,0.0,0.0,0.17472,0.04704,0.0,0.011424,0.5760000000000001,0.0,A+
Garnish: mint sprigs,0,0.1682,0.136,0.0,0.0658,0.0146,0.0,0.00382,0.6,0.0,A+
1 teaspoon chili-garlic sauce*,1,0.2753125000139642,0.0468750000023775,0.1656250000084007,0.058437500002964,0.0137500000006974,0.0,0.0013125000000665,0.2812500000142653,0.0,A+
"You will need two 8x4 1/2"" loaf pans",2104,364.8,30.72,44.0064,82.17599999999999,34.7904,0.25344,5.3529599999999995,3632.64,0.0,C
1 1/2 cups plus 2 tablespoons chilled whipping cream,1134,11.4996,0.0,11.4996,8.43045,120.0465,0.0,74.9805,132.09,431.235,F
"2 garlic cloves, crushed with a garlic press",8,1.986,0.126,0.06,0.3816,0.03,0.0,0.0053399999999999,1.02,0.0,A+
1/2 cup minced peeled fresh ginger,38,8.544,0.96,0.816,0.8736,0.36,0.0,0.09744,6.24,0.0,A+
1 cup finely ground espresso coffee beans,2,0.0,0.0,0.0,0.2844,0.0474,0.0,0.00474,4.74,0.0,C
2 cups chickpea flour ,712,106.352,19.872000000000003,19.872000000000003,41.216,12.3096,0.0,1.27512,117.76,0.0,A
"1/2 vanilla bean , halved lengthwise, or 1 teaspoon pure vanilla extract",7,0.315,0.0,0.315,0.0015,0.0015,0.0,0.00025,0.225,0.0,B
"2 small or 1 large head of iceberg lettuce, leaves separated, covered, chilled",211,44.847,18.119999999999997,29.747,13.59,2.1140000000000003,0.0,0.2718,151.0,0.0,C
1 1/2 cups coarsely grated cheese,797,6.6726,0.0,0.9504,45.342,65.934,0.0,37.422,1292.94,196.02,E
a dried blend of seaweed,0,0.13286,0.0078,0.01274,0.15106,0.00728,0.0,0.001586,1.2480000000000002,0.0,A+
"4 garlic cloves, crushed in a garlic press",17,3.972,0.252,0.12,0.7632,0.06,0.0,0.0106799999999999,2.04,0.0,A+
"1/2 small fennel bulb, very thinly sliced",27,6.40575,2.72025,3.4485750000000004,1.0881,0.1755,0.0,0.078975,45.63,0.0,A+
Special equpment: Kitchen string; large rimmed baking sheet; large heavy roasting pan; instant-read thermometer,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1 teaspoon green food coloring,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19715686376,0.0,A+
"1 1/2 3.75-ounce cans skinless boneless sardines packed in olive oil, drained well",1409,0.0,0.0,0.0,0.0,159.466067578125,0.0,22.00631732578125,3.1893213515625,0.0,C
3 tablespoons mild honey,191,51.912000000000006,0.126,51.723,0.189,0.0,0.0,0.0,2.52,0.0,B
"2 pounds large shrimp in shell, peeled and deveined",771,0.0,0.0,0.0,182.34413274000005,4.6266421740000006,0.0362873896,0.9162565874000002,1079.5498406000002,1460.5674314000005,G
3 tablespoons finely chopped green shiso leaves ,7,1.4381100000000002,1.1628,0.0,0.56259,0.12483,0.0,0.032661,5.130000000000001,0.0,A+
1 cup semisweet or bittersweet chocolate chips or 1 cup chopped bittersweet chocolate ,830,110.547,10.207,94.285,7.266,51.9,0.0,30.794,19.03,0.0,F
"or 6 hot dogs cut into 4 pieces each""",823,4.644,0.0,0.0,31.131,74.628,0.0,29.079,2211.3,135.0,E
1 thin strip orange peel,0,0.25,0.106,0.0,0.015,0.002,0.0,0.00024,0.03,0.0,A+
"1/2 jalapeño, seeded, finely chopped",2,0.455,0.196,0.2884,0.0637,0.0259,0.0,0.00644,0.21,0.0,A+
"4 large eggs, lightly beaten",286,1.44,0.0,0.74,25.2,19.02,0.076,6.26,284.0,744.0,D
"1/2 cup canned white kidney or cannellini beans, drained and rinsed",336,60.903,15.352,2.1311,23.634,0.8584999999999999,0.0,0.22119,16.16,0.0,A
1 bottle red wine,633,19.46013913566,0.0,4.62271504372,0.52191944042,0.0,0.0,0.0,29.823968024000003,0.0,E
"2 large eggs, room temperature, beaten",143,0.72,0.0,0.37,12.6,9.51,0.038,3.13,142.0,372.0,C
"1 red onion, diced",50,11.675,2.125,5.300000000000001,1.375,0.125,0.0,0.0525,5.0,0.0,A
1 cup coarsely chopped roasted salted macadamia nuts ,962,18.492,11.524,6.123800000000001,10.5994,101.572,0.0,16.214000000000002,6.7,0.0,A+
1/3 cup sherry vinegar or red wine vinegar,14,0.0317333333333333,0.0,0.0317333333333333,0.0,0.0,0.0,0.0,1.586666666666667,0.0,B
2 tablespoons guava paste* ,14,2.9493749999501353,1.11374999998117,1.8397499999688955,0.525937499991108,0.1959374999966872,0.0,0.0560999999990515,0.4124999999930259,0.0,A+
1 tablespoon finely chopped chives,0,0.1304999999999999,0.075,0.0555,0.0980999999999999,0.0219,0.0,0.0043799999999999,0.09,0.0,A+
"2/3 cup fresh dill, chopped",2,0.41652,0.1246,0.0,0.2052933333333333,0.0664533333333333,0.0,0.00356,3.6193333333333335,0.0,A+
1/4 cup millet ,189,36.4,4.25,0.0,5.5,2.11,0.0,0.3615,2.5,0.0,A
4 teaspoons hoisin sauce,46,9.408000000636244,0.5973333333737297,5.824000000393865,0.7061333333810877,0.7232000000489086,0.0,0.121173333341528,345.6000000233722,0.640000000043282,A+
1 container orange sugar crystal sprinkles,61,15.458000000000002,3.144,12.2485,1.2314,0.1572,0.0,0.01965,0.0,0.0,A
1 1/2 teaspoons black mustard seeds**,15,0.843,0.366,0.2037,0.783,1.086,0.0,0.0596999999999999,0.39,0.0,A+
1/2 cup lime syrup ,409,105.525,0.0,95.2875,0.063,0.0945,0.0,0.011025,18.9,0.0,C
"1 large dill pickle, thinly sliced lengthwise",16,3.2535000000000003,1.35,1.4445,0.675,0.405,0.0,0.10665,1092.15,0.0,A
Juice of 1/4 lemon,6,1.9572,0.588,0.525,0.231,0.063,0.0,0.00819,0.42,0.0,A+
4 ounces crumbled goat cheese,299,0.0,0.0,0.0,20.978647112500003,23.92699751750001,0.0,16.556121505,520.4972445750001,52.16312255,F
3/4 cup Grade B pure maple syrup,614,158.28750000000002,0.0,142.93125,0.0945,0.14175,0.0,0.0165375,28.35,0.0,D
"3/4 pound small or young carrots, peeled, cut on a diagonal into 2"" pieces",139,32.590611784500005,9.52543977,16.1252087535,3.1638067807500003,0.816466266,0.0,0.1088621688,234.734051475,0.0,A
6 cups coarsely chopped stemmed red mustard greens,90,15.691199999999998,10.752,4.4352,9.6096,1.4111999999999998,0.0,0.0336,67.2,0.0,B
1 tablespoon pink peppercorns,17,4.416,1.7457000000000005,0.04416,0.7176000000000001,0.22494,0.0,0.09591,1.38,0.0,A+
1/3 cup finely chopped onion,21,4.981333333333334,0.9066666666666666,2.2613333333333334,0.5866666666666667,0.0533333333333333,0.0,0.0224,2.1333333333333333,0.0,A+
1 1/2 teaspoons Chinese five–spice powder**,7,2.0548499999999996,0.6156,0.0,0.1735649999999999,0.2476649999999999,0.0,0.0726749999999999,2.1944999999999997,0.0,A+
"1/2 tsp. fine sea salt, plus more to taste",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1164.0,0.0,A+
Two containers baby kale,31,3.9485333333333297,3.6626666666666625,0.8843999999999991,2.6085333333333307,1.3310666666666653,0.0,0.1590133333333331,47.34666666666662,0.0,A+
1/2 teaspoon English mustard powder,5,0.281,0.122,0.0679,0.261,0.362,0.0,0.0199,0.13,0.0,A+
3 tablespoons coarse yellow cornmeal or polenta,108,23.373375000000003,1.1480625,0.47394375,2.09300625,0.51515625,0.0,0.0647625,2.060625,0.0,A+
"4 tablespoons vegetable oil, divided",495,0.0,0.0,0.0,0.0,56.00000000000001,0.42952,3.6456,0.0,0.0,B
2 teaspoons finely grated lemon,2,0.8232666667084237,0.2473333333458783,0.2208333333445342,0.097166666671595,0.0265000000013441,0.0,0.0034450000001747,0.1766666666756274,0.0,A+
1 5 x 3 x 1/2-inch slice crusty country-style bread,79,13.775,1.16,1.6617,3.103,1.3137,0.00957,0.2021299999999999,137.17,0.0,A+
1 1/3 cups self-rising flour,590,123.66666666666666,4.5,0.3666666666666666,16.483333333333334,1.6166666666666665,0.0,0.2566666666666666,1983.3333333333333,0.0,A
"1 celery root , peeled, cut into 1-inch cubes",65,14.352,2.8080000000000003,2.4960000000000004,2.34,0.4679999999999999,0.0,0.12324,156.0,0.0,A
4 pieces salmon fillet,707,0.0,0.0,0.0,69.36,45.56,0.0,10.37,200.6,187.0,E
"1 1/2 pounds skirt steak, cut into 4 pieces",1326,0.0,0.0,0.0,136.75809955500003,87.08973504000001,4.66066160175,34.2235443165,442.25256075,442.25256075,G
"One of the following depending on desired color: 2 small red beets, shredded on a box grater, 2 tablespoons ground turmeric, or 1 cup blackberries",35,7.839200000000001,2.296,5.543200000000001,1.3202000000000005,0.1394,0.0,0.02214,63.96000000000001,0.0,A+
"""*Tamarind paste tends to be a South Asian product; it usually comes in a jar and is available in many supermarkets. Its smooth texture makes it easier and faster to use than the traditional Thai blocks of tamarind pulp that include the fruits seeds and fibers. Read the label carefully to see if the tamarind paste is sweetened or not; if the jar you purchase contains a sweetener",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1/2 cup black peppercorns,138,35.32800000059729,13.965600000236115,0.3532800000059729,5.74080000009706,1.7995200000304246,0.0,0.7672800000129724,11.040000000186652,0.0,A
"3 tablespoons gelatine powder, dissolved in 50ml warm water",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.77441177372,0.0,A+
"1 tablespoon chopped fresh dill, plus more for serving",0,0.03904875,0.01168125,0.0,0.01924625,0.00623,0.0,0.00033375,0.3393125,0.0,A+
Kosher salt and fleur de sel,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3/4 cup plus 2 tablespoons unsweetened cocoa powder ,171,43.5987,27.861000000000004,1.3177500000000002,14.7588,10.3161,0.0,6.07671,15.813,0.0,F
"1 boneless pork butt, cut crosswise against the grain into two or three 2""-thick steaks",535,0.0,0.0,0.0,50.111999999999995,35.711999999999996,0.3312,12.528,175.68,178.56,E
pastry scraper,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2 teaspoons melted butter,67,0.0056750000002878,0.0,0.0056750000002878,0.0803958333374111,7.6707083337224,0.0,4.776458333575601,1.040416666719438,20.3354166676981,B
and/or lime wedges ,2,0.879375,0.2345,0.1415375,0.058625,0.01675,0.0,0.0018425,0.1675,0.0,A+
4 1/2 tablespoons olive oil,537,0.0,0.0,0.0,0.0,60.75000000000001,0.0,8.383500000000002,1.215,0.0,C
1 cup salted roasted cashews ,786,44.79900000000001,4.11,6.863700000000001,20.961,63.568000000000005,0.0,12.5492,876.8000000000001,0.0,A+
"1 1/2 cups blanched hazelnuts, toasted",1271,33.817499999999995,19.6425,8.788499999999999,30.375,123.12,0.0,9.0315,0.0,0.0,A+
"4 small radishes, thinly sliced ",1,0.272,0.128,0.1488,0.0544,0.008,0.0,0.00256,3.12,0.0,A+
"2 1/4 pounds peaches , cut into 1/2"" wedges",398,97.3636022205,15.308742487500002,85.62689964675,9.28730377575,2.55145708125,0.0,0.193910738175,0.0,0.0,D
12 cups brioche ,2066,344.15999999999997,16.56,12.816,68.4,43.2,0.0,11.448,2736.0,367.2,B
1 tablespoon plus 2 teaspoons gochujang ,56,7.276041666740476,1.546875000015692,1.7760416666846832,3.666666666703863,1.721614583350798,0.0,0.292187500002964,1068.4895833441724,0.0,A
A ruler,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3/4 cup warm water ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.097647095,0.0,A+
3 tsp. baking powder,7,3.3257999999999996,0.0276,0.0,0.0138,0.0,0.0,0.0,1088.82,0.0,A+
1 1/2 cups chopped scallions ,48,11.01,3.9,3.495,2.745,0.285,0.0,0.048,24.0,0.0,A
9 cups white fish stock ,335,0.0,0.0,0.0,47.392199999999995,16.9857,0.0,4.25691,3271.3199999999997,20.97,G
"3 pounds baby Yukon Gold or new potatoes, scrubbed",1047,238.13599425,28.57631931,11.158372302,27.895930755,1.224699399,0.0,0.3401942775,81.6466266,0.0,C
"2 pounds baby carrots, peeled and green tops trimmed to 1 1/2 inches",317,74.75202257600002,26.308357460000003,43.181993624,5.8059823360000005,1.179340162,0.0,0.2086524902,707.6040972000001,0.0,C
"4 large egg whites, room temperature",68,0.9636,0.0,0.9372,14.388000000000002,0.2244,0.0,0.0,219.12,0.0,D
8 ounces grated Monterey Jack ,845,1.5422140580000003,0.0,1.133980925,55.565065325000006,68.719244055,0.0,43.318071335000006,1360.7771100000002,201.84860465000003,F
2 tablespoons flax seeds,110,5.9534,5.623800000000001,0.3193,3.769800000000001,8.693200000000001,0.0,0.7539600000000001,6.180000000000001,0.0,A+
1/2 cup instant corn masa mix **,206,43.662,3.648000000000001,0.0,4.822200000000001,2.1033000000000004,0.0,0.30324,2.8500000000000005,0.0,A+
"3/4 cup dried apricots, preferably Californian, finely chopped",234,61.035,7.1175,52.065,3.30525,0.4972499999999999,0.0,0.016575,9.75,0.0,B
"6 tablespoons chilled unsalted butter, cut into 1/4"" cubes",610,0.0511199999999999,0.0,0.0511199999999999,0.7241999999999998,69.09719999999999,0.0,43.026,9.371999999999998,183.18,D
2½ cups graham cracker crumbs,663,79.69,2.99,10.634,8.632,34.32,1.404,7.228,943.8,0.0,A
1 to 2 tablespoons fresh lemon juice,5,1.578375,0.068625,0.57645,0.0800625,0.0549,0.0,0.00915,0.22875,0.0,A+
"1 cup mixed tender fresh herb leaves , torn if large",21,3.798,1.98,0.51,1.782,0.474,0.0,0.0792,33.6,0.0,A+
1 cup sprouts ,7,0.6930000000000001,0.627,0.066,1.3167000000000002,0.2276999999999999,0.0,0.02277,1.98,0.0,A+
3 pound green Swiss chard ,258,50.893063914,21.77243376,14.968548210000002,24.493987980000004,2.72155422,0.0,0.408233133,2898.4552443,0.0,D
2 1/2 cups water,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.65882365,0.0,A+
"5 medium carrots, cut into 3- by 1/8-inch matchsticks",125,29.219,8.540000000000001,14.457000000000004,2.8365000000000005,0.732,0.0,0.0976,210.45,0.0,A
1/4 cup sweet white wine ,48,1.5288,0.0,0.56448,0.04116,0.0,0.0,0.0,2.94,0.0,A
"1 small celery root , peeled, cut into 1/2"" pieces",49,10.764,2.106,1.872,1.755,0.351,0.0,0.09243,117.0,0.0,A
1/4 ounce crème de cassis,23,3.316894205625,0.0,2.7144668392187503,0.00708738078125,0.02126214234375,0.0,0.007512623628125,0.5669904625000001,0.0,A+
"1 red Fresno chile or jalapeño cut into 1/2"" rings",18,3.9645,0.675,2.385,0.8415,0.198,0.0,0.0189,4.05,0.0,A
A 6-qt. slow cooker,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1 tablespoon cumin seed,22,2.652,0.63,0.135,1.068,1.338,0.0,0.0924,10.08,0.0,A+
freshly ground pepper,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1/2 cup unsweetened soy,414,28.086,8.649000000000001,6.8169,33.945,18.507,0.0,2.6784,1.86,0.0,B
3 tablespoons cornstarch,91,21.911999999629536,0.2159999999963481,0.0,0.062399999998945,0.0119999999997971,0.0,0.0021599999999634,2.159999999963481,0.0,A+
Large rimmed baking sheet; sharp kitchen shears; parchment paper,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"6 cups loosely packed braising greens such as kale, chard, or collard greens, stems removed and torn into 2-inch strips",69,11.7072,8.64,0.9936,6.5232,1.3176,0.0,0.1188,36.72,0.0,A
4 pita breads,482,102.856,11.224,5.2808,18.032000000000004,3.1464,0.0,0.38272,774.64,0.0,A
1/2 teaspoon crushed red pepper flakes; plus more for serving ,1,0.2694062500136646,0.1106145833389438,0.1584062500080345,0.0408541666687388,0.0223927083344691,0.0,0.0031334375001589,0.3507291666844561,0.0,A+
Thai basil sprigs,0,0.053,0.032,0.006,0.063,0.0128,0.0,0.00082,0.08,0.0,A+
1/2 teaspoon liquid smoke,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09857843188,0.0,A+
"1/2 cup cilantro, coarsely chopped, divided",1,0.2936,0.2239999999999999,0.0696,0.1704,0.0416,0.0,0.00112,3.68,0.0,A+
2 tablespoon apricot nectar,17,4.518459999923606,0.1883999999968147,4.157359999929711,0.1161799999980357,0.0282599999995222,0.0,0.0018839999999681,0.9419999999840736,0.0,A+
"3 Bosc pears , cut into 3/4-inch pieces",379,91.15820000000002,17.552200000000003,57.7524,2.03832,0.50958,0.0,0.0,5.662000000000001,0.0,B
"4 peeled garlic cloves; 2 whole, 2 sliced",17,3.972,0.252,0.12,0.7632,0.06,0.0,0.0106799999999999,2.04,0.0,A+
6 boneless pork chops,1693,0.0,0.0,0.0,217.26,84.96600000000001,0.8262000000000002,28.152,479.4,652.8000000000001,F
wax removed,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2 tablespoons peeled and shredded ginger,9,2.136,0.24,0.204,0.2184,0.09,0.0,0.02436,1.56,0.0,A+
clear tape,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"12 medium fresh sage leaves, thinly sliced, plus 1 teaspoon chopped sage",46,8.902666666776135,5.910666666739344,0.2508000000030838,1.554666666685783,1.877333333356417,0.0,1.0310666666793449,1.6133333333531708,0.0,A+
"5 fresh bay leaves, halved lengthwise, or 2 large dried California bay leaves",9,2.25,0.789,0.0,0.2283,0.2507999999999999,0.0,0.0683999999999999,0.69,0.0,A+
6 tablespoons yellow bean sauce,11,2.673749999954795,1.2749999999784434,1.2262499999792678,0.682499999988461,0.0449999999992391,0.0,0.0097499999998351,2.2499999999619593,0.0,A+
"""1 to 2 tablespoons chopped serrano or jalapeño chiles, including seeds "", 1 cup fresh mint leaves",3,0.7190550000000001,0.5814,0.0,0.281295,0.062415,0.0,0.0163305,2.5650000000000004,0.0,A+
"""**Panela is a salty",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"3 tablespoons fresh ginger, finely chopped ",14,3.204,0.36,0.306,0.3276,0.135,0.0,0.03654,2.34,0.0,A+
3 sheets parchment paper,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3 tablespoons black sesame seeds,154,6.318,3.1860000000000004,0.081,4.779,13.419000000000002,0.0,1.8792,2.97,0.0,A+
"1 large orange bell pepper, cut into 1/2-inch pieces ",42,9.8892,3.4440000000000004,6.888000000000001,1.6236000000000002,0.492,0.0,0.09676,6.5600000000000005,0.0,C
3 tablespoons vegan butter,360,0.0,0.0,0.0,0.0,40.8,0.1048559999999999,38.2296,2.448,0.0,C
2 tablespoons rice wine vinegar,5,0.01192,0.0,0.01192,0.0,0.0,0.0,0.0,0.596,0.0,A
6 small grape clusters,15,3.99105,0.19845,3.41775,0.1587599999999999,0.03528,0.0,0.011907,0.441,0.0,A+
"3 small or 2 large oranges, peel and pith removed, cut into segments",259,65.13600000000001,13.248,51.612,5.1888000000000005,0.6624,0.0,0.0828,0.0,0.0,B
6 cups well-stirred canned unsweetened coconut milk ,2671,38.1036,0.0,0.0,27.3912,288.82800000000003,0.0,256.284,176.28,0.0,A
2 tablespoons sweet vermouth,24,0.8023999999864339,0.0,0.2330499999960598,0.0206499999996508,0.0,0.0,0.0,1.474999999975062,0.0,A
and mint sprigs ,0,0.1682,0.136,0.0,0.0658,0.0146,0.0,0.00382,0.6,0.0,A+
"1 pound Chinese broccoli or broccoli rabe ,* large outer leaves removed, cut crosswise on diagonal into 1/4-inch-thick slices",99,12.927382545000002,12.246993990000002,1.7236510060000003,14.378878129000002,2.2226026130000003,0.0,0.3764816671000001,149.68548210000003,0.0,B
"1/4 cup sunflower seeds, plus more for topping",204,7.000000000000001,3.01,0.917,7.280000000000001,18.025,0.0,1.5610000000000002,3.1500000000000004,0.0,A+
"1 cup slivered almonds , toasted and cooled",625,23.328000000000003,13.5,4.6979999999999995,22.896,53.892,0.0162,4.104,1.08,0.0,A+
1 3 1/2-ounce package panko *,347,69.45633165625,3.1751465900000007,3.1751465900000007,9.4262164390625,3.1751465900000007,0.0,0.0,141.88936324062502,0.0,B
"3 cups black trumpet, portobello, or cremini mushrooms, thoroughly cleaned and roughly chopped",57,11.223,1.5659999999999998,4.489199999999999,6.5249999999999995,0.261,0.0,0.0365399999999999,15.66,0.0,A
"1 4 1/2-pound chicken, cut into 8 pieces, skin removed",2984,0.0,0.0,0.0,258.1666333092,209.5868904822,1.346352872634,59.82248330981999,971.59485654,1040.99448915,F
"1 green mango, peeled, fruit cut from pit into long thin strips",201,50.4,5.376,46.032,2.7552,1.2768,0.0,0.30912,3.36,0.0,C
Garlic oil,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1/2 cup coarsely chopped semisweet chocolate,415,55.2735,5.1035,47.1425,3.633,25.95,0.0,15.397,9.515,0.0,E
"3/4 lb fresh cremini mushrooms, trimmed and thinly sliced",74,14.6283539325,2.041165665,5.851341573,8.504856937500001,0.3401942775,0.0,0.04762719885,20.41165665,0.0,B
3/4 cup seasoned rice vinegar,37,1.667025,0.0,0.7170000000000001,0.0,0.0,0.0,0.0,8.9625,0.0,C
